timestamp,gyro1,gyro2,gyro3,accel1,accel2,accel3,label
1509655679741,-0.0287637859583,-0.0032535220962,0.0431058369577,0.169988319278,5.91068553925,7.27298641205,Other
1509655679921,-0.0290692187846,-0.00630784826353,0.0440221354365,0.586579442024,5.69879865646,7.35738182068,Running
1509655680137,-0.0305963810533,-0.00814044382423,0.0421895384789,0.572812736034,5.9046998024,7.03536176682,Running
1509655680280,-0.0278474874794,-0.0038643872831,0.0424949713051,0.707486629486,6.00525617599,6.81270074844,Running
1509655680715,-0.0272366218269,-0.00508611788973,0.0428004041314,0.593762040138,6.04356384277,6.69658231735,Running
1509655680778,-0.0281529203057,-0.00508611788973,0.0458547323942,0.363320112228,6.1949968338,7.00663137436,Running
1509655680820,-0.0302909500897,-0.00600241543725,0.0446330010891,0.171783968806,6.2769985199,6.69418811798,Running
1509655681000,-0.0324289761484,-0.00752957863733,0.043716698885,0.549469292164,6.27340698242,6.65228939056,Running
1509655681180,-0.0302909500897,-0.00539155025035,0.0443275645375,0.524928748608,6.13753604889,6.87375307083,Running
1509655681361,-0.0254040267318,-0.00600241543725,0.0452438667417,0.578798234463,6.2117562294,6.85340213776,Running
1509655681541,-0.0287637859583,-0.00172635912895,0.0424949713051,0.43873745203,6.22492456436,6.87016201019,Running
1509655681722,-0.0299855172634,-0.00478068506345,0.0428004041314,0.289698392153,6.24288082123,6.81629228592,Running
1509655681902,-0.0324289761484,-0.00752957863733,0.043716698885,0.0837970599532,6.42484045029,6.74626207352,Running
1509655682082,-0.0272366218269,-0.00691871345043,0.0388297811151,0.0137666594237,6.37695646286,6.61757326126,Other
1509655682295,-0.0290692187846,-0.00691871345043,0.043716698885,-0.144849196076,6.43501567841,6.79534292221,Other
1509655682467,-0.0257094595581,-0.00600241543725,0.0452438667417,-0.0430956296623,6.42244625092,6.83903694153,Other
1509655682624,-0.0296800844371,-0.0032535220962,0.0446330010891,0.0424970798194,6.46494293213,6.62774896622,Other
1509655682801,-0.0342615731061,-0.00752957863733,0.0415786728263,0.0909796655178,6.45416927338,6.50624322891,Other
1509655682982,-0.0281529203057,-0.00569698307663,0.0385243445635,0.148440510035,6.37336492538,6.7408747673,Other
1509655683162,-0.0309018138796,-0.00722414627671,0.04127324,0.0269347690046,6.48708963394,6.66904878616,Other
1509655683343,-0.0315126776695,-0.00508611788973,0.0403569415212,0.0688332989812,6.44519090652,6.6510925293,Other
1509655683523,-0.0348724387586,-0.00569698307663,0.0409678071737,0.0580593906343,6.47212553024,6.63313579559,Other
1509655683703,-0.0321235433221,-0.0038643872831,0.0406623743474,0.0287304203957,6.45416927338,6.70556020737,Other
1509655683884,-0.0299855172634,-0.00814044382423,0.043411269784,0.0508767850697,6.47212553024,6.76721096039,Other
